seed,strategy,image_key,place_key,clean_rank,clean_margin_drop,targeted_margin_drop,random_margin_drop,clean_descriptor_drift,targeted_descriptor_drift,random_descriptor_drift,clean_rank_degradation,targeted_rank_degradation,random_rank_degradation,clean_positive_similarity_drop,targeted_positive_similarity_drop,random_positive_similarity_drop,clean_failure_flip,targeted_failure_flip,random_failure_flip,clean_hit_at_1,targeted_hit_at_1,random_hit_at_1,clean_hit_at_5,targeted_hit_at_5,random_hit_at_5,clean_hit_at_10,targeted_hit_at_10,random_hit_at_10,paired_margin_difference
0,attention,Lisbon/Lisbon_0000269_2019_09_149_38.70630249232123_-9.225974567673903_9rnWWozSFwnlWtMi0tjN6A.jpg,Lisbon:269,1,0.0,0.2132105827331543,0.11255194544792176,0.0,0.30351030826568604,0.1951500654220581,0,0,0.0,0.0,0.20047879219055176,0.10026417970657349,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.10065863728523254
0,attention,Lisbon/Lisbon_0002136_2009_06_347_38.72023594193512_-9.136975166079443_Kt5zNFxYdzLWsa_FonpyZA.jpg,Lisbon:2136,1,0.0,0.08095882833003998,0.04895363450050354,0.0,0.30243241786956787,0.1045029640197754,0,0,0.0,0.0,0.09571725130081177,0.043765407800674436,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.03200519382953644
0,attention,Lisbon/Lisbon_0002254_2018_08_125_38.72122075825323_-9.145946623180366_XtKF4_9nKqoKwbRpyxyOug.jpg,Lisbon:2254,1,0.0,0.04171130061149597,0.013827705383300781,0.0,0.27001845836639404,0.11124566793441773,0,0,0.0,0.0,0.0496707558631897,0.0016094565391540528,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.02788359522819519
0,attention,Lisbon/Lisbon_0003286_2018_08_204_38.72961100799655_-9.134018485510492_w7lLlHb_kydcCSyjiq3YJA.jpg,Lisbon:3286,1,0.0,0.1714187115430832,0.05941818952560425,0.0,0.3432474136352539,0.2082315444946289,0,0,0.0,0.0,0.15179693698883057,0.05464099049568176,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.11200052201747894
0,attention,Lisbon/Lisbon_0006805_2019_11_322_38.75718737248513_-9.165952628228716_nEJpwdYZ5tOiSVrF5b9QZw.jpg,Lisbon:6805,1,0.0,0.04189366102218628,0.02270324230194092,0.0,0.28774505853652954,0.1360696792602539,0,0,0.0,0.0,0.0767713189125061,0.04808370471000671,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.01919041872024536
0,attention,Lisbon/Lisbon_0008315_2020_11_257_38.76920067293263_-9.176703960741298_y3MKFZ0HiAYXUi93YCYGxw.jpg,Lisbon:8315,1,0.0,-0.0014505535364151,-0.006539660692214966,0.0,0.3362712860107422,0.2688597679138184,0,0,0.0,0.0,-0.01146729290485382,-0.0007390290498733521,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.005089107155799866
0,attention,London/London_0000318_2020_11_358_51.48738834442319_-0.1592927192988385_K7CRRcqqX7sWWgEuLL8BqA.jpg,London:318,1,0.0,0.18712900578975677,0.021345686912536622,0.0,0.4369056224822998,0.1442264199256897,0,0,0.0,0.0,0.2888142168521881,0.05029970407485962,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.16578331887722014
0,attention,London/London_0000335_2016_05_067_51.48789482684779_-0.1461782484006166_BO76LUht10YEKsdQV820Dw.jpg,London:335,1,0.0,0.0022417008876800537,0.012754726409912109,0.0,0.1604858636856079,0.12042237520217895,0,0,0.0,0.0,-0.02288752794265747,-0.0023632049560546875,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.010513025522232055
0,attention,London/London_0001193_2012_08_101_51.49181398965143_-0.1518708460602027_I8f4h_8ZMt-gPEMeW4qHig.jpg,London:1193,1,0.0,0.09197419881820679,0.059546160697937014,0.0,0.2506988048553467,0.15845636129379273,0,0,0.0,0.0,0.10535871982574463,0.053491854667663576,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.03242803812026977
0,attention,London/London_0004974_2008_07_110_51.5100068580884_-0.1237108994429334_gMH1zaD6dwjZ7yNcwi_kqQ.jpg,London:4974,1,0.0,0.05783146619796753,0.05322222113609314,0.0,0.19912195205688477,0.1311010479927063,0,0,0.0,0.0,0.04420816898345947,0.047790694236755374,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.004609245061874392
0,attention,London/London_0007829_2015_07_041_51.52399059065294_-0.1441573327157997_hFQVPMApSxhcZ_itBM8Tmw.jpg,London:7829,1,0.0,0.04039579629898071,0.010536444187164307,0.0,0.2345026135444641,0.06844733953475952,0,0,0.0,0.0,0.0858289897441864,0.017995065450668334,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.029859352111816406
0,attention,LosAngeles/LosAngeles_0000754_2014_05_380_34.05245173458859_-118.2349858907372_SDujteMlaTtthehk5PzeHw.jpg,LosAngeles:754,1,0.0,0.15629608929157257,0.026683032512664795,0.0,0.3303576707839966,0.14735305309295654,0,0,0.0,0.0,0.1778608113527298,0.03902648091316223,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.12961305677890778
0,attention,Madrid/Madrid_0001058_2015_06_303_40.4122259812777_-3.700246130636049_4_GepaP2fz-eLGbr6VkoVQ.jpg,Madrid:1058,1,0.0,0.028345078229904175,0.055925416946411136,0.0,0.2995869517326355,0.16420093774795533,0,0,0.0,0.0,0.03791487216949463,0.04990217685699463,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.02758033871650696
0,attention,Medellin/Medellin_0001270_2015_10_547_6.253760765175159_-75.55764043849227_nJ-4-BMThAfyj9RFO3asLA.jpg,Medellin:1270,1,0.0,0.15276429057121277,0.08692286014556885,0.0,0.3448042869567871,0.21768311262130738,0,0,0.0,0.0,0.17443007230758667,0.09811214804649353,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.06584143042564392
0,attention,Melbourne/Melbourne_0002721_2020_12_297_-37.8276097136056_145.005975146209_hFBqxmnfz8CyimAD48j58g.jpg,Melbourne:2721,1,0.0,0.026637166738510132,0.01167026162147522,0.0,0.2686516046524048,0.06125136613845825,0,0,0.0,0.0,0.023799002170562744,0.013109302520751953,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.014966905117034912
0,attention,Melbourne/Melbourne_0003842_2019_06_043_-37.8159344197178_144.9527839466469_EsUMIh4sTLBGQ0qzNUEeyw.jpg,Melbourne:3842,1,0.0,0.0938151627779007,0.028500571846961975,0.0,0.34977126121520996,0.15263959169387817,0,0,0.0,0.0,0.08784538507461548,0.040792936086654664,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.06531459093093872
0,attention,MexicoCity/MexicoCity_0000439_2011_07_378_19.41700482193426_-99.13953347474336_TwJrfwIgXV4gdmu2v_RwPw.jpg,MexicoCity:439,1,0.0,0.05303061008453369,0.01488911807537079,0.0,0.41668111085891724,0.20601327419281007,0,0,0.0,0.0,0.058219775557518005,0.018350040912628172,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.038141492009162906
0,attention,Miami/Miami_0002344_2015_05_343_25.74881715572547_-80.20603026970264_go2DNPFBrqj03ZbE_tIJiw.jpg,Miami:2344,1,0.0,0.055925533175468445,0.06002171337604523,0.0,0.27343177795410156,0.17311363220214843,0,0,0.0,0.0,0.049240946769714355,0.057767242193222046,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.004096180200576782
0,attention,Miami/Miami_0003076_2015_10_107_25.75448966185336_-80.22504255688351_-sAOdkAfUrF2Y2R-8Boujg.jpg,Miami:3076,1,0.0,0.15028566122055054,0.06445765495300293,0.0,0.2995239496231079,0.1843592882156372,0,0,0.0,0.0,0.14331161975860596,0.07318277955055237,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.08582800626754761
0,attention,Miami/Miami_0003184_2009_05_207_25.75569119897607_-80.24595725212107_hgz_ew2LNpwK3ncWI4M7-Q.jpg,Miami:3184,1,0.0,0.17760908603668213,0.05222005248069763,0.0,0.4075058698654175,0.2110541820526123,0,0,0.0,0.0,0.1838723123073578,0.0595018744468689,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.1253890335559845
0,attention,Miami/Miami_0003418_2015_10_305_25.75781373645987_-80.25895705092262_8CBliO0XoMBZgkGQun9JUg.jpg,Miami:3418,1,0.0,0.08190329372882843,0.017284908890724184,0.0,0.21958380937576294,0.1130692720413208,0,0,0.0,0.0,0.09278172254562378,0.020139026641845702,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.06461838483810425
0,attention,Miami/Miami_0005316_2014_03_189_25.77282574108492_-80.23811393127853_pismP-H4QBntFBYVoV5CtA.jpg,Miami:5316,1,0.0,0.19166326522827148,0.09724433422088623,0.0,0.38331329822540283,0.23805112838745118,0,2,0.2,0.0,0.1500212848186493,0.10380535721778869,0,1,0.2,1,0,0.8,1,1,1.0,1,1,1.0,0.09441893100738526
0,attention,Miami/Miami_0006062_2007_12_310_25.77859697555733_-80.2419719939299_1QEWQpGyD5wT6Z2uUWbJNQ.jpg,Miami:6062,1,0.0,-0.006623983383178711,0.0001751244068145752,0.0,0.1683797836303711,0.16294091939926147,0,0,0.2,0.0,0.05543875694274902,0.031853318214416504,0,0,0.2,1,1,0.8,1,1,1.0,1,1,1.0,-0.0067991077899932865
0,attention,Miami/Miami_0007944_2009_06_314_25.79370903554045_-80.23565676016223_ByRdj6uGAvuqmeCLJ33FEg.jpg,Miami:7944,1,0.0,0.05723249912261963,0.0681689977645874,0.0,0.216059148311615,0.13768020868301392,0,0,0.0,0.0,0.04416045546531677,0.06752032041549683,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.010936498641967773
0,attention,Minneapolis/Minneapolis_0004228_2011_06_313_44.98418817920988_-93.2569366469068_iLO5p2MOvd3P3ihiwVswww.jpg,Minneapolis:4228,1,0.0,0.08544856309890747,0.055364614725112914,0.0,0.30807530879974365,0.201509690284729,0,0,0.0,0.0,0.13409638404846191,0.07628860473632812,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.030083948373794557
0,attention,Minneapolis/Minneapolis_0004527_2014_09_082_44.98729080284852_-93.2346037611254_QGU_W0Fnn1mP_TZE5cOj8Q.jpg,Minneapolis:4527,1,0.0,0.09417732059955597,0.025902223587036134,0.0,0.34239840507507324,0.22079567909240722,0,0,0.0,0.0,0.11875388026237488,0.0534157931804657,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.06827509701251984
0,attention,PRG/PRG_0001254_2017_06_212_50.06679447507942_14.49619812702815_Nxa-wtOOkuxC25VNs-GAoQ.jpg,PRG:1254,1,0.0,0.07846401631832123,0.03324703574180603,0.0,0.37248384952545166,0.16910405158996583,0,0,0.0,0.0,0.07975015044212341,0.043065601587295534,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.0452169805765152
0,attention,PRG/PRG_0001607_2017_05_325_50.0729372608779_14.48156658650924_umGJIRhK4s67KlESaKxmyQ.jpg,PRG:1607,1,0.0,0.04713055491447449,0.005415403842926025,0.0,0.20102500915527344,0.1285816788673401,0,0,0.0,0.0,0.045761942863464355,0.01848170757293701,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.04171515107154846
0,attention,PRG/PRG_0001726_2014_05_562_50.07604531735773_14.38727394964032_LplABiyKc4lq5cZpuMyNTQ.jpg,PRG:1726,1,0.0,0.10547500848770142,0.04027887880802154,0.0,0.37361544370651245,0.1688854932785034,0,0,0.2,0.0,0.08584016561508179,0.023492425680160522,0,0,0.2,1,1,0.8,1,1,1.0,1,1,1.0,0.06519612967967987
0,attention,PRS/PRS_0000012_2019_07_140_48.79734863971899_2.273391669131452_CnDd1MtvDCJuEiGcZ9SVWw.jpg,PRS:12,1,0.0,0.008670449256896973,0.02694154381752014,0.0,0.2637820839881897,0.168155300617218,0,0,0.0,0.0,0.05735611915588379,0.04108695387840271,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.018271094560623168
0,attention,PRS/PRS_0001142_2016_06_280_48.82129016906214_2.375444667349463_wVEZq-0rZXxJ06zrGVmqgg.jpg,PRS:1142,1,0.0,0.12201160192489624,0.08674537241458893,0.0,0.38224244117736816,0.22239043712615966,0,0,0.0,0.0,0.15051966905593872,0.0989830732345581,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.035266229510307306
0,attention,PRS/PRS_0001491_2016_06_389_48.83143768368858_2.265066531510018_waN70onGjB4_TBCwY47LuQ.jpg,PRS:1491,1,0.0,0.0950862467288971,0.029795151948928834,0.0,0.2529791593551636,0.17005053758621216,0,0,0.0,0.0,0.07592344284057617,0.021741044521331788,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.06529109477996826
0,attention,PRS/PRS_0002578_2019_05_425_48.85569899238281_2.293861802212219_nJdpRxcFEfHXP9ndwtuJIw.jpg,PRS:2578,1,0.0,-0.02660137414932251,0.024729838967323302,0.0,0.42075467109680176,0.239948308467865,0,0,0.0,0.0,0.006577908992767334,0.03407675623893738,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.05133121311664581
0,attention,PRS/PRS_0004928_2014_08_515_48.90335183491303_2.439435637449179_P4KTKDxyo2u0VrYa_HAlYg.jpg,PRS:4928,1,0.0,0.08689486980438232,0.050385433435440066,0.0,0.360331654548645,0.17957671880722045,0,0,0.0,0.0,0.09186255931854248,0.04802029132843018,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.03650943636894226
0,attention,Phoenix/Phoenix_0000325_2015_06_021_33.42581825948063_-112.0850365007273_45x-7DRlWxNEN6e5y5VxUA.jpg,Phoenix:325,1,0.0,0.1356571614742279,0.06405866742134095,0.0,0.41456395387649536,0.24065958261489867,0,0,0.0,0.0,0.11267805099487305,0.09055830240249634,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.07159849405288696
0,attention,Phoenix/Phoenix_0003365_2020_12_333_33.45727603454981_-112.1172964940904_f89e0183Zih-5m5muYZMTQ.jpg,Phoenix:3365,1,0.0,0.0150221586227417,0.005638718605041504,0.0,0.28526151180267334,0.24214760065078736,0,0,0.0,0.0,0.09065002202987671,0.0786365270614624,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.009383440017700195
0,attention,Phoenix/Phoenix_0003753_2019_03_009_33.46150049290962_-112.1151121833792_LRU3HnLRpdJ087TMMObd8A.jpg,Phoenix:3753,1,0.0,0.1415240466594696,0.0415327787399292,0.0,0.43007147312164307,0.18253685235977174,0,0,0.0,0.0,0.23659077286720276,0.09940469861030579,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.09999126791954041
0,attention,Phoenix/Phoenix_0004643_2011_03_048_33.47030520799914_-112.0870178971757_lrCgbcYXIkc9o_dB51V7Mg.jpg,Phoenix:4643,1,0.0,-0.002739816904067993,0.013250654935836792,0.0,0.3601232171058655,0.13790823221206666,0,0,0.0,0.0,0.07380962371826172,0.03954676389694214,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.015990471839904784
0,attention,Phoenix/Phoenix_0005083_2008_07_275_33.47396395855898_-112.0311795323781_S_DMrKvVR8Gh8zJrnr8i9g.jpg,Phoenix:5083,3,0.0,0.14291200041770935,0.07612091302871704,0.0,0.31306326389312744,0.2257388710975647,0,111,195.2,0.0,0.13839194178581238,0.08866632133722305,0,0,0.0,0,0,0.0,1,0,0.4,1,0,0.6,0.06679108738899231
0,attention,TRT/TRT_0000659_2015_07_197_43.6575598958716_-79.36216612772633_9nwfmGZpmJNXXbwkVMwWfQ.jpg,TRT:659,1,0.0,0.24564829468727112,0.19503913223743438,0.0,0.5345156192779541,0.4614876627922058,0,0,0.0,0.0,0.20358532667160034,0.19316717386245727,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.050609162449836737
0,fused,Bangkok/Bangkok_0001023_2017_11_374_13.72635845259701_100.5497549817964_BH4eo1LncXcJKFdN_r9mQA.jpg,Bangkok:1023,1,0.0,0.16482077538967133,0.09661419093608856,0.0,0.41833293437957764,0.29714083671569824,0,0,0.0,0.0,0.19960474967956543,0.11793557405471802,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.06820658445358277
0,fused,Bangkok/Bangkok_0001913_2020_09_280_13.73731626897177_100.4846479105927_tMaJYnfZZhMWbB4Uh23oqg.jpg,Bangkok:1913,1,0.0,0.15285688638687134,0.09546578228473664,0.0,0.46283936500549316,0.3358766078948975,0,0,0.0,0.0,0.13508069515228271,0.08184643387794495,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.0573911041021347
0,fused,Bangkok/Bangkok_0003924_2020_08_123_13.76052968481102_100.4979012510033_RkW8Ap4kPVy5-JQsESJFHw.jpg,Bangkok:3924,1,0.0,0.05266222357749939,0.0438880443572998,0.0,0.2787969708442688,0.18152705430984498,0,0,0.0,0.0,0.10271832346916199,0.05212758183479309,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.008774179220199588
0,fused,Boston/Boston_0005052_2018_06_314_42.36505539308296_-71.11298665919537_SVYFa5d_BvTs3me9F5MdaQ.jpg,Boston:5052,1,0.0,0.11757463216781616,0.04189824163913727,0.0,0.4590073227882385,0.2824337363243103,0,0,0.0,0.0,0.11771497130393982,0.04061676859855652,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.07567639052867889
0,fused,Brussels/Brussels_0001498_2014_09_230_50.84745950555936_4.325975181358101_CE61ndURNXaCmtsrU8srKw.jpg,Brussels:1498,1,0.0,0.1436552107334137,0.04731701016426086,0.0,0.20345771312713623,0.12185659408569335,0,0,0.0,0.0,0.11175835132598877,0.05568405389785767,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.09633820056915283
0,fused,Brussels/Brussels_0002724_2017_06_185_50.86295049549855_4.381024420969795_fDUHWny969o8POmoRxxfKQ.jpg,Brussels:2724,1,0.0,0.0723561942577362,0.06691802144050599,0.0,0.28923195600509644,0.22053422927856445,0,0,0.0,0.0,0.05320334434509277,0.0558965802192688,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.005438172817230219
0,fused,BuenosAires/BuenosAires_0000445_2015_04_247_-34.61242474079832_-58.37104089216279_u8kNxyh6_Oqo08onZ_feQQ.jpg,BuenosAires:445,1,0.0,0.10492599010467529,0.029667890071868895,0.0,0.3527013659477234,0.24070365428924562,0,0,0.0,0.0,0.09730392694473267,0.04197239875793457,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.07525810003280639
0,fused,BuenosAires/BuenosAires_0000579_2017_07_429_-34.60614875499967_-58.41611187509191_0lI430Zj2UJo2tDtu0coQA.jpg,BuenosAires:579,1,0.0,0.07604199647903442,0.03820039927959442,0.0,0.27981919050216675,0.1927727222442627,0,0,0.0,0.0,0.021091878414154053,0.020057815313339233,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.037841597199440004
0,fused,Chicago/Chicago_0002267_2012_10_314_41.86723397280636_-87.63348817325631_hPPoQ3mRPnHOfBHE_v1AHQ.jpg,Chicago:2267,1,0.0,0.13892605900764465,0.01714223623275757,0.0,0.31776362657546997,0.14128508567810058,0,0,0.0,0.0,0.16502365469932556,0.038988536596298216,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.12178382277488708
0,fused,Chicago/Chicago_0004848_2019_08_083_41.89985642907265_-87.65951792444012_DYtOaCRxdKh2fTNj0AkWVA.jpg,Chicago:4848,1,0.0,0.08556097745895386,0.023439395427703857,0.0,0.21833276748657227,0.20052266120910645,0,1,0.0,0.0,0.04599416255950928,0.009445381164550782,0,1,0.0,1,0,1.0,1,1,1.0,1,1,1.0,0.06212158203125
0,fused,Lisbon/Lisbon_0000269_2019_09_149_38.70630249232123_-9.225974567673903_9rnWWozSFwnlWtMi0tjN6A.jpg,Lisbon:269,1,0.0,0.2242397964000702,0.0868966519832611,0.0,0.3086444139480591,0.16839706897735596,0,0,0.0,0.0,0.21548992395401,0.08702628612518311,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.1373431444168091
0,fused,Lisbon/Lisbon_0002136_2009_06_347_38.72023594193512_-9.136975166079443_Kt5zNFxYdzLWsa_FonpyZA.jpg,Lisbon:2136,1,0.0,0.10537436604499817,0.06298848986625671,0.0,0.284390926361084,0.142181658744812,0,0,0.0,0.0,0.09914308786392212,0.06364595890045166,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.042385876178741455
0,fused,Lisbon/Lisbon_0002254_2018_08_125_38.72122075825323_-9.145946623180366_XtKF4_9nKqoKwbRpyxyOug.jpg,Lisbon:2254,1,0.0,0.043345868587493896,0.023948931694030763,0.0,0.2683449983596802,0.17216745615005494,0,0,0.0,0.0,0.05432164669036865,0.030364847183227538,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.019396936893463133
0,fused,Lisbon/Lisbon_0003286_2018_08_204_38.72961100799655_-9.134018485510492_w7lLlHb_kydcCSyjiq3YJA.jpg,Lisbon:3286,1,0.0,0.1470106989145279,0.04423376619815826,0.0,0.3346218466758728,0.16806067228317262,0,0,0.0,0.0,0.12728482484817505,0.04296128153800964,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.10277693271636963
0,fused,Lisbon/Lisbon_0006805_2019_11_322_38.75718737248513_-9.165952628228716_nEJpwdYZ5tOiSVrF5b9QZw.jpg,Lisbon:6805,1,0.0,0.03577643632888794,0.03352203369140625,0.0,0.2718149423599243,0.11121739149093628,0,0,0.0,0.0,0.05009585618972778,0.04933245182037353,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.002254402637481688
0,fused,Lisbon/Lisbon_0008315_2020_11_257_38.76920067293263_-9.176703960741298_y3MKFZ0HiAYXUi93YCYGxw.jpg,Lisbon:8315,1,0.0,0.006023123860359192,-0.0052406609058380125,0.0,0.36139416694641113,0.20189749002456664,0,0,0.0,0.0,0.009544938802719116,0.01971862018108368,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.011263784766197205
0,fused,London/London_0000318_2020_11_358_51.48738834442319_-0.1592927192988385_K7CRRcqqX7sWWgEuLL8BqA.jpg,London:318,1,0.0,0.2005634903907776,0.0970138967037201,0.0,0.44021332263946533,0.29563316106796267,0,0,0.0,0.0,0.30679309368133545,0.14333831667900085,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.10354959368705749
0,fused,London/London_0000335_2016_05_067_51.48789482684779_-0.1461782484006166_BO76LUht10YEKsdQV820Dw.jpg,London:335,1,0.0,0.013902872800827026,0.014796239137649537,0.0,0.15087026357650757,0.09287409782409668,0,0,0.0,0.0,-0.012009382247924805,-0.008335167169570923,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,-0.0008933663368225105
0,fused,London/London_0001193_2012_08_101_51.49181398965143_-0.1518708460602027_I8f4h_8ZMt-gPEMeW4qHig.jpg,London:1193,1,0.0,0.05674868822097778,0.05621399283409119,0.0,0.20351481437683105,0.14650611877441405,0,0,0.0,0.0,0.07463967800140381,0.04066630601882935,0,0,0.0,1,1,1.0,1,1,1.0,1,1,1.0,0.0005346953868865939
